epoch,eval_loss,eval_runtime,eval_samples_per_second,eval_steps_per_second,grad_norm,learning_rate,loss,step,total_flos,train_loss,train_runtime,train_samples_per_second,train_steps_per_second
0.3204773066268911,,,,,0.11303067952394485,7.948967450968862e-06,0.025102607747341726,1504,,,,,
0.33049222245898147,,,,,0.21414022147655487,7.816464518771138e-06,0.024364212726024872,1551,,,,,
0.3405071382910718,,,,,0.1385839879512787,7.680998412542665e-06,0.022348959395226013,1598,,,,,
0.3505220541231622,,,,,0.11890417337417603,7.542711654813137e-06,0.022755615254665944,1645,,,,,
0.36053696995525253,,,,,0.11859086900949478,7.401749735691369e-06,0.02423304446200107,1692,,,,,
0.3705518857873428,,,,,0.12547409534454346,7.258260959796606e-06,0.024356842041015625,1739,,,,,
0.3805668016194332,,,,,0.1472761332988739,7.112396290228716e-06,0.022520473662843096,1786,,,,,
0.39058171745152354,,,,,0.12093272805213928,6.964309189741444e-06,0.022038908714943743,1833,,,,,
0.4005966332836139,,,,,0.15347835421562195,6.814155459285781e-06,0.022425839241514815,1880,,,,,
0.41061154911570424,,,,,0.11012223362922668,6.662093074093343e-06,0.023891474338288,1927,,,,,
0.4206264649477946,,,,,0.1187988743185997,6.5082820174722364e-06,0.02356385423782024,1974,,,,,
0.43064138077988495,,,,,0.08531191945075989,6.3528841124902e-06,0.022967660680730292,2021,,,,,
0.4406562966119753,,,,,0.13062797486782074,6.196062851722202e-06,0.023522222295720527,2068,,,,,
0.4506712124440656,,,,,0.13421902060508728,6.0379832252415374e-06,0.02329767511246052,2115,,,,,
0.46068612827615596,,,,,0.14625807106494904,5.878811547035421e-06,0.02151152174523536,2162,,,,,
0.4707010441082463,,,,,0.13839931786060333,5.718715280027728e-06,0.020655568609846398,2209,,,,,
0.48071595994033667,,,,,0.1042284369468689,5.5578628598929165e-06,0.02299893916921413,2256,,,,,
0.490730875772427,,,,,0.11968715488910675,5.396423517846562e-06,0.023504282565827064,2303,,,,,
0.5001065416577882,0.020800363272428513,31.0838,160.855,2.542,,,,2347,,,,,
0.5007457916045174,,,,,0.11374516040086746,5.234567102598881e-06,0.02133496771467493,2350,,,,,
0.5107607074366077,,,,,0.10478360205888748,5.072463901658621e-06,0.021047441249198103,2397,,,,,
0.5207756232686981,,,,,0.13972261548042297,4.910284462175277e-06,0.021761244915901347,2444,,,,,
0.5307905391007884,,,,,0.1304072141647339,4.748199411508147e-06,0.02146636425180638,2491,,,,,
0.5408054549328788,,,,,0.11534944921731949,4.586379277711005e-06,0.020499977659671865,2538,,,,,
0.5508203707649691,,,,,0.16402415931224823,4.4249943101212476e-06,0.0223999226346929,2585,,,,,
0.5608352865970595,,,,,0.13708670437335968,4.264214300242278e-06,0.022822638775439972,2632,,,,,
0.5708502024291497,,,,,0.14070658385753632,4.10420840310756e-06,0.020561450339378194,2679,,,,,
0.5808651182612401,,,,,0.1424712985754013,3.945144959314322e-06,0.022519910589177558,2726,,,,,
0.5908800340933305,,,,,0.12391311675310135,3.787191317914097e-06,0.02206708015279567,2773,,,,,
0.6008949499254208,,,,,0.22980348765850067,3.6305136603464676e-06,0.022434899147520674,2820,,,,,
0.6109098657575112,,,,,0.17215058207511902,3.475276825601238e-06,0.021682412066358202,2867,,,,,
0.6209247815896015,,,,,0.15963466465473175,3.3216441367929987e-06,0.023202424353741584,2914,,,,,
0.6309396974216919,,,,,0.13342703878879547,3.1697772293305097e-06,0.020270593622897532,2961,,,,,
0.6409546132537822,,,,,0.12455078214406967,3.0198358808617133e-06,0.02225698562378579,3008,,,,,
0.6509695290858726,,,,,0.10943220555782318,2.871977843173278e-06,0.0202502633662934,3055,,,,,
0.6609844449179629,,,,,0.12050753831863403,2.7263586762215197e-06,0.020335515762897247,3102,,,,,
0.6709993607500533,,,,,0.14121566712856293,2.5831315844693483e-06,0.01993670362107297,3149,,,,,
0.6810142765821436,,,,,0.10718285292387009,2.4424472557013747e-06,0.019332186972841302,3196,,,,,
0.691029192414234,,,,,0.12077929824590683,2.3044537024868226e-06,0.02222186453798984,3243,,,,,
0.7010441082463243,,,,,0.1318846195936203,2.1692961064569757e-06,0.021042885932516544,3290,,,,,
0.7110590240784147,,,,,0.11220686882734299,2.037116665561053e-06,0.02127438910464023,3337,,,,,
0.7210739399105051,,,,,0.12238907068967819,1.9080544444611674e-06,0.01994039403631332,3384,,,,,
0.7310888557425953,,,,,0.1632690727710724,1.7822452282238012e-06,0.02220181201366668,3431,,,,,
0.7411037715746857,,,,,0.24001136422157288,1.6598213794616862e-06,0.02202290677009745,3478,,,,,
0.751118687406776,,,,,0.1267126202583313,1.5409116990764455e-06,0.021588731319346327,3525,,,,,
0.7611336032388664,,,,,0.10644721984863281,1.4256412907484451e-06,0.019382319551833133,3572,,,,,
0.7711485190709567,,,,,0.17572654783725739,1.3141314293164731e-06,0.020299473975567108,3619,,,,,
0.7811634349030471,,,,,0.1360105276107788,1.2064994331857056e-06,0.02014682394392947,3666,,,,,
0.7911783507351374,,,,,0.18374235928058624,1.102858540898179e-06,0.020525753498077393,3713,,,,,
0.8011932665672278,,,,,0.146356999874115,1.0033177919956722e-06,0.019297258651002923,3760,,,,,
0.8112081823993181,,,,,0.1233610212802887,9.079819123002814e-07,0.019555142585267412,3807,,,,,
0.8212230982314085,,,,,0.15221050381660461,8.169512037334553e-07,0.020767081291117567,3854,,,,,
0.8312380140634988,,,,,0.11109863966703415,7.303214387893331e-07,0.02189643585935552,3901,,,,,
0.8412529298955892,,,,,0.1304899901151657,6.481837597734791e-07,0.020748294414357937,3948,,,,,
0.8512678457276796,,,,,0.13426320254802704,5.706245829129681e-07,0.021439534552553867,3995,,,,,
0.8612827615597699,,,,,0.1507708579301834,4.97725507438745e-07,0.02019022373442954,4042,,,,,
0.8712976773918603,,,,,0.13742253184318542,4.2956322973589815e-07,0.02003707150195507,4089,,,,,
0.8813125932239506,,,,,0.14851289987564087,3.6620946265215285e-07,0.019785660378476407,4136,,,,,
0.891327509056041,,,,,0.1352938562631607,3.077308600495144e-07,0.02074858229211036,4183,,,,,
0.9013424248881312,,,,,0.08500831574201584,2.5418894667840363e-07,0.018493089270084462,4230,,,,,
0.9113573407202216,,,,,0.15285661816596985,2.056400534480868e-07,0.01971443663252161,4277,,,,,
0.9213722565523119,,,,,0.1557713747024536,1.6213525816148934e-07,0.019546425088923028,4324,,,,,
0.9313871723844023,,,,,0.13552531599998474,1.2372033177675934e-07,0.02027662637385916,4371,,,,,
0.9414020882164926,,,,,0.12392736971378326,9.043569025209253e-08,0.02134289893698185,4418,,,,,
0.951417004048583,,,,,0.1598077118396759,6.23163520245168e-08,0.021367258213936015,4465,,,,,
0.9614319198806733,,,,,0.16352799534797668,3.939190116734215e-08,0.019508950253750417,4512,,,,,
0.9714468357127637,,,,,0.1122184693813324,2.1686456265054277e-08,0.019625813403028124,4559,,,,,
0.981461751544854,,,,,0.17409402132034302,9.218645038396312e-09,0.019383013248443604,4606,,,,,
0.9914766673769444,,,,,0.1215348020195961,2.001584746328944e-09,0.019291626646163615,4653,,,,,
1.0,0.018999429419636726,31.1011,160.766,2.54,,,,4693,,,,,
1.0,,,,,,,,4693,6.589075940850831e+17,0.09293656475681653,5632.4475,53.325,0.833
1.0,0.018999429419636726,31.1251,160.642,2.538,,,,4693,,,,,
