epoch,eval_loss,eval_runtime,eval_samples_per_second,eval_steps_per_second,grad_norm,learning_rate,loss,step,total_flos,train_loss,train_runtime,train_samples_per_second,train_steps_per_second
0.20029831664180694,,,,,0.4153955578804016,4.630337295733382e-06,0.061012476048571,940,,,,,
0.2103132324738973,,,,,0.36279982328414917,4.586786113400315e-06,0.05577814325373223,987,,,,,
0.22032814830598765,,,,,0.40913471579551697,4.54103944435767e-06,0.04992038645642869,1034,,,,,
0.23034306413807798,,,,,0.30783146619796753,4.493145418216454e-06,0.04928802936635119,1081,,,,,
0.24035797997016833,,,,,0.3208131492137909,4.443154423800505e-06,0.04485690847356269,1128,,,,,
0.2501598124866823,0.03776948153972626,31.1902,160.307,2.533,,,,1174,,,,,
0.2503728958022587,,,,,0.2175556868314743,4.391119056132926e-06,0.041473992327426344,1175,,,,,
0.26038781163434904,,,,,0.2594434916973114,4.337094061101378e-06,0.040486513300144925,1222,,,,,
0.2704027274664394,,,,,0.2775271534919739,4.281136277860491e-06,0.03771216057716532,1269,,,,,
0.28041764329852975,,,,,0.19255393743515015,4.223304579031956e-06,0.037371518764090034,1316,,,,,
0.29043255913062005,,,,,0.31361615657806396,4.163659808765229e-06,0.032112527400889296,1363,,,,,
0.3004474749627104,,,,,0.2882675230503082,4.102264718724018e-06,0.03302401177426602,1410,,,,,
0.31046239079480076,,,,,0.30221959948539734,4.039183902065885e-06,0.033375745124005256,1457,,,,,
0.3204773066268911,,,,,0.14997608959674835,3.974483725484431e-06,0.03159236654322198,1504,,,,,
0.33049222245898147,,,,,0.33490803837776184,3.908232259385569e-06,0.030147133989537014,1551,,,,,
0.3405071382910718,,,,,0.23280943930149078,3.840499206271332e-06,0.027990787587267286,1598,,,,,
0.3505220541231622,,,,,0.17372119426727295,3.7713558274065686e-06,0.0283143697900975,1645,,,,,
0.36053696995525253,,,,,0.23466169834136963,3.7008748678456845e-06,0.029171187826927673,1692,,,,,
0.3705518857873428,,,,,0.21411269903182983,3.629130479898303e-06,0.02930926262064183,1739,,,,,
0.3805668016194332,,,,,0.27890199422836304,3.556198145114358e-06,0.02718357583309742,1786,,,,,
0.39058171745152354,,,,,0.22070130705833435,3.482154594870722e-06,0.02640062443753506,1833,,,,,
0.4005966332836139,,,,,0.28244706988334656,3.4070777296428903e-06,0.02692493732939375,1880,,,,,
0.41061154911570424,,,,,0.17305923998355865,3.3310465370466716e-06,0.02846448725842415,1927,,,,,
0.4206264649477946,,,,,0.15198655426502228,3.2541410087361182e-06,0.02783055762027172,1974,,,,,
0.43064138077988495,,,,,0.13610735535621643,3.1764420562451e-06,0.026983075953544454,2021,,,,,
0.4406562966119753,,,,,0.18261466920375824,3.098031425861101e-06,0.027729305815189443,2068,,,,,
0.4506712124440656,,,,,0.20671966671943665,3.0189916126207687e-06,0.02743976927818136,2115,,,,,
0.46068612827615596,,,,,0.2628979980945587,2.9394057735177106e-06,0.02561608020295488,2162,,,,,
0.4707010441082463,,,,,0.19756130874156952,2.859357640013864e-06,0.02436506748199463,2209,,,,,
0.48071595994033667,,,,,0.1677032858133316,2.7789314299464583e-06,0.027265343260257802,2256,,,,,
0.490730875772427,,,,,0.16755181550979614,2.698211758923281e-06,0.02760666735628818,2303,,,,,
0.5001065416577882,0.024636460468173027,31.1261,160.637,2.538,,,,2347,,,,,
0.5007457916045174,,,,,0.17036573588848114,2.6172835512994406e-06,0.025620475728461083,2350,,,,,
0.5107607074366077,,,,,0.1318068504333496,2.5362319508293105e-06,0.024754488721806953,2397,,,,,
0.5207756232686981,,,,,0.1991003304719925,2.4551422310876387e-06,0.02571761100850207,2444,,,,,
0.5307905391007884,,,,,0.24105340242385864,2.3740997057540736e-06,0.025208942433621023,2491,,,,,
0.5408054549328788,,,,,0.2000623643398285,2.2931896388555027e-06,0.02422348235515838,2538,,,,,
0.5508203707649691,,,,,0.1990160346031189,2.2124971550606238e-06,0.026524452452963972,2585,,,,,
0.5608352865970595,,,,,0.2284829318523407,2.132107150121139e-06,0.02685528613151388,2632,,,,,
0.5708502024291497,,,,,0.2278386652469635,2.05210420155378e-06,0.024492337348613332,2679,,,,,
0.5808651182612401,,,,,0.17787988483905792,1.972572479657161e-06,0.026369685822344842,2726,,,,,
0.5908800340933305,,,,,0.19912177324295044,1.8935956589570484e-06,0.026161287693267175,2773,,,,,
0.6008949499254208,,,,,0.3526500165462494,1.8152568301732338e-06,0.026224947990255154,2820,,,,,
0.6109098657575112,,,,,0.18552276492118835,1.737638412800619e-06,0.02558825117476443,2867,,,,,
0.6209247815896015,,,,,0.24736838042736053,1.6608220683964994e-06,0.027075934917368788,2914,,,,,
0.6309396974216919,,,,,0.18473809957504272,1.5848886146652549e-06,0.02378113472715337,2961,,,,,
0.6409546132537822,,,,,0.1835070699453354,1.5099179404308567e-06,0.02629560358980869,3008,,,,,
0.6509695290858726,,,,,0.15328244864940643,1.435988921586639e-06,0.024044536529703342,3055,,,,,
0.6609844449179629,,,,,0.17658840119838715,1.3631793381107599e-06,0.024356103957967556,3102,,,,,
0.6709993607500533,,,,,0.16846823692321777,1.2915657922346741e-06,0.02372399796830847,3149,,,,,
0.6810142765821436,,,,,0.14103178679943085,1.2212236278506874e-06,0.022939387788163856,3196,,,,,
0.691029192414234,,,,,0.1676890254020691,1.1522268512434113e-06,0.026192528136233066,3243,,,,,
0.7010441082463243,,,,,0.19419024884700775,1.0846480532284879e-06,0.024999443520890906,3290,,,,,
0.7110590240784147,,,,,0.17038260400295258,1.0185583327805266e-06,0.02491013039933874,3337,,,,,
0.7210739399105051,,,,,0.19871310889720917,9.540272222305837e-07,0.02393421974587948,3384,,,,,
0.7310888557425953,,,,,0.23277124762535095,8.911226141119006e-07,0.02592577832810422,3431,,,,,
0.7411037715746857,,,,,0.34607213735580444,8.299106897308431e-07,0.02593978668781037,3478,,,,,
0.751118687406776,,,,,0.1792002022266388,7.704558495382227e-07,0.025371450058957364,3525,,,,,
0.7611336032388664,,,,,0.16140341758728027,7.128206453742226e-07,0.02325605331583226,3572,,,,,
0.7711485190709567,,,,,0.34297022223472595,6.570657146582366e-07,0.024188150750829817,3619,,,,,
0.7811634349030471,,,,,0.17305724322795868,6.032497165928528e-07,0.023978119200848518,3666,,,,,
0.7911783507351374,,,,,0.1933366358280182,5.514292704490895e-07,0.02430162784901071,3713,,,,,
0.8011932665672278,,,,,0.14536835253238678,5.016588959978361e-07,0.0232499102328686,3760,,,,,
0.8112081823993181,,,,,0.16783736646175385,4.539909561501407e-07,0.023257093226656,3807,,,,,
0.8212230982314085,,,,,0.18067128956317902,4.084756018667277e-07,0.024924217386448635,3854,,,,,
0.8312380140634988,,,,,0.1398957073688507,3.6516071939466657e-07,0.026083811800530616,3901,,,,,
0.8412529298955892,,,,,0.21615171432495117,3.2409187988673955e-07,0.02471556562058469,3948,,,,,
0.8512678457276796,,,,,0.24496722221374512,2.8531229145648406e-07,0.0257242943378205,3995,,,,,
0.8612827615597699,,,,,0.20585447549819946,2.488627537193725e-07,0.024391006916127306,4042,,,,,
0.8712976773918603,,,,,0.17403829097747803,2.1478161486794908e-07,0.023800525259464345,4089,,,,,
0.8813125932239506,,,,,0.18106497824192047,1.8310473132607642e-07,0.023640881193445085,4136,,,,,
0.891327509056041,,,,,0.17489412426948547,1.538654300247572e-07,0.024789767062410394,4183,,,,,
0.9013424248881312,,,,,0.13295482099056244,1.2709447333920182e-07,0.022196921896427236,4230,,,,,
0.9113573407202216,,,,,0.1919717937707901,1.028200267240434e-07,0.023406188538733948,4277,,,,,
0.9213722565523119,,,,,0.2311854511499405,8.106762908074467e-08,0.023571072740757718,4324,,,,,
0.9313871723844023,,,,,0.21843111515045166,6.186016588837967e-08,0.024102018234577586,4371,,,,,
0.9414020882164926,,,,,0.19154959917068481,4.5217845126046267e-08,0.02543897324420036,4418,,,,,
0.951417004048583,,,,,0.29109105467796326,3.11581760122584e-08,0.025557619460085605,4465,,,,,
0.9614319198806733,,,,,0.21284762024879456,1.9695950583671075e-08,0.0232857161379875,4512,,,,,
0.9714468357127637,,,,,0.17850425839424133,1.0843228132527139e-08,0.023600134443729482,4559,,,,,
0.981461751544854,,,,,0.25376203656196594,4.609322519198156e-09,0.023024287629634776,4606,,,,,
0.9914766673769444,,,,,0.19708429276943207,1.000792373164472e-09,0.022810180136497986,4653,,,,,
1.0,0.022921312600374222,31.119,160.673,2.539,,,,4693,,,,,
1.0,,,,,,,,4693,6.589075940850831e+17,0.09104137093736854,5632.0444,53.329,0.833
1.0,0.022921312600374222,31.1822,160.348,2.533,,,,4693,,,,,
